DILIrank_ID,Compound_SMILES,DILI_Concern,Simplified_DILI_Concern,DILI-c_MLP_Predicted_Simplified_DILI_Concern,DILI_Severity,Simplified_DILI_Severity,DILI-s_MLP_Predicted_Simplified_DILI_Severity
neomycin,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
nesiritide,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCNC(=N)N)CC(=O)O)CCSC)CCCCN)CCCNC(=N)N)CC2=CC=CC=C2)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CO)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC4C=NC=N4)C(=O)O)CC(C)C)CO)CO)CO)CO,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
nitazoxanide,CC(=O)OC1=CC=CC=C1C(=O)NC2=NC=C(S2)[N+](=O)[O-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
nitroglycerin,C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
nitroprusside,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
norepinephrine,C1=CC(=C(C=C1[C@H](CN)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
norethindrone acetate,CC(=O)OC1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C)C#C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
nystatin,C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC\2CC(C(C(CC(=O)CC(C(CCC(CC(CC(CC(=O)OC(C(C(C(/C=C/C=C/CC/C=C/C=C/C=C/C=C2)C)O)C)C)O)O)O)O)O)O)C(=O)O)O)O)N)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
orciprenaline,CC(C)NCC(C1=CC(=CC(=C1)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
orphenadrine,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
oxybutynin,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
oxycodone,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)OC)O4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
oxymorphone,CN1CC[C@]23[C@@H]4C(=O)CC[C@]2([C@H]1CC5=C3C(=C(C=C5)O)O4)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
oxytocin,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
paliperidone,CC1=C(C(=O)N2CCCC(C2=N1)O)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
pamabrom,CC(C)(CO)N.CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Br,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pancrelipase,C[Si]12OCCN(CC(O1)COCC=C)CC(O2)COCC=C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pancuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1[N+]4(CCCCC4)C)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-].[Br-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
paromomycin,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)N)O[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O[C@@H]4[C@@H]([C@H]([C@@H]([C@@H](O4)CN)O)O)N)O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pegfilgrastim,CN(C)C1=CC(=C(C=C1)OC)CN[C@H]2CCCN[C@H]2C3=CC=CC=C3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
penbutolol,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
penicillin v,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
pentagastrin,CC(C)COC(=O)NCCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pentazocine,C[C@H]1[C@H]2CC3=C([C@@]1(CCN2CC=C(C)C)C)C=C(C=C3)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pentetic acid,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
perflutren,C(C(F)(F)F)(C(F)(F)F)(F)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
phendimetrazine,CC1C(OCCN1C)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
phenoxybenzamine,CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
phentolamine,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
physostigmine,C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
phytonadione,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pimozide,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pindolol,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
plerixafor,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
polymyxin b sulfate,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)C(C)O.OS(=O)(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
porfimer,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)OC(C)C6=C(C7=CC8=C(C(=C(N8)C=C9C(=C(C(=N9)C=C1C(=C(C(=N1)C=C6N7)C)CCC(=O)O)CCC(=O)O)C)C)C(C)O)C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pramlintide,CC[C@H](C)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N)NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CC5=CC=CC=C5)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](C)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CS)NC(=O)[C@H](CCCCN)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
primaquine,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
primidone,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
procyclidine,C1CCC(CC1)C(CCN2CCCC2)(C3=CC=CC=C3)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
propantheline,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
protirelin,C1C[C@H](N(C1)C(=O)[C@H](CC2=CN=CN2)NC(=O)[C@@H]3CCC(=O)N3)C(=O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
protriptyline,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
pseudoephedrine,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pyrantel,CN1CCCN=C1/C=C/C2=CC=CS2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pyridostigmine,C[N+]1=CC=CC(=C1)OC(=O)N(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
pyridoxine,CC1=NC=C(C(=C1O)CO)CO,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
quazepam,C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
raloxifene,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ramelteon,CCC(=O)NCC[C@@H]1CCC2=C1C3=C(C=C2)OCC3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
ranolazine,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CC(COC3=CC=CC=C3OC)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
regadenoson,CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
reserpine,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
riboflavin,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@H]([C@H]([C@H](CO)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
rimantadine,CC(C12CC3CC(C1)CC(C3)C2)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
rizatriptan,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
rocuronium,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
romidepsin,C/C=C\1/C(=O)N[C@H](C(=O)O[C@H]\2CC(=O)N[C@@H](C(=O)N[C@H](CSSCC/C=C2)C(=O)N1)C(C)C)C(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
saxagliptin,C1[C@@H]2C[C@@H]2N([C@@H]1C#N)C(=O)[C@H](C34CC5CC(C3)CC(C5)(C4)O)N.Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
scopolamine,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
secretin,CC(C)CC(C(=O)NC(C(C)C)C(=O)O)NC(=O)CNC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC2=NC=CN2)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
selegiline,C[C@H](CC1=CC=CC=C1)N(C)CC#C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sevelamer,C=CCN.C1C(O1)CCl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
simethicone,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sincalide,CSCC[C@@H](C(=O)NCC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N)NC(=O)[C@H](CC4=CC=C(C=C4)OS(=O)(=O)O)NC(=O)[C@H](CC(=O)O)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sodium bicarbonate,C(=O)(O)[O-].[Na+],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sodium lactate,[13CH3]C(C(=O)[O-])O.[Na+],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
Sodium polystyrene sulfonate,C=CC1=CC=CC=C1S(=O)(=O)[O-].[Ca+2],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sodium thiosulfate,[O-]S(=O)(=S)[O-].[Na+].[Na+],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sorbitol,C([C@H]([C@@H]([C@H]([C@H](CO)O)O)O)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
streptomycin,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
succinylcholine,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sucralfate,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])COS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-])OS(=O)(=O)[O-].O.O.O.[Al],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
sufentanil,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
tapentadol,CCC(C1=CC(=CC=C1)O)C(C)CN(C)C,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
temsirolimus,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)OC(=O)C(C)(CO)CO)C)/C)O)OC)C)C)/C)OC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
terazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
teriparatide,CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC2=CNC=N2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC5=CNC=N5)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CO)N,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
tetrahydrobiopterin,CC(C(C1CNC2=C(N1)C(=O)N=C(N2)N)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
thiamine,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
tiludronate,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
tirofiban,CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
tolterodine,CC1=CC(=C(C=C1)O)[C@@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
topotecan,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Moderate-High-DILI-Severity
tranexamic acid,C1CC(CCC1CN)C(=O)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
trihexyphenidyl,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
triprolidine,CC1=CC=C(C=C1)/C(=C\CN2CCCC2)/C3=CC=CC=N3,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
trospium,C1CC[N+]2(C1)[C@H]3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O.[Cl-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
tyramine,C1=CC(=CC=C1CCN)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
urofollitropin,CCC(C)C1C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCCC3C(=O)NC(CC(C)C)C(=O)NCC(=O)N)CC(=O)N)C(C)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
vecuronium,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1N4CCCCC4)C)CC[C@]5([C@H]3C[C@@H]([C@@H]5OC(=O)C)[N+]6(CCCCC6)C)C.[Br-],vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
vinblastine,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,vNo-DILI-Concern,Low-DILI-Concern,Low-DILI-Concern,0,Low-DILI-Severity,Low-DILI-Severity
