DILIrank_ID, logP, logS, PhysiologicalCharge, HydrogenAcceptor, HydrogenDonor, PolarSurfaceArea(A2), RotatableBondCount, Polarizability(A3), NumberofRings, Refractivity(m3.mol-1),Bioavailability, Rule of Five, Ghose Filter, Veber's Rule, MDDR-like Rule, Water Solubility(mg/mL), pKa(StrongestAcidic), pKa(StrongestBasic)
zoledronate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
acetylcholine chloride,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
aminohippurate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
Argipressin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
atracurium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
benztropine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
betaine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
cisatracurium besylate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
corticotropin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
cosyntropin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
dextrose,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
dichlorphenamide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
ecallantide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
epoetin alfa,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
eptifibatide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
exametazime,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
exenatide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
gadobenate dimeglumine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
gadopentetate dimeglumine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
gamma hydroxybutyric acid,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
ganirelix acetate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
glycopyrrolate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
histamine diphosphate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
indocyanine green,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
iodipamide meglumine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
iothalamate sodium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
isoproterenol,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
l-arginine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
l-carnitine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
Levoleucovorin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
levomefolate calcium,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
l-methionine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
methamphetamine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
methylergonovine,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
methylnaltrexone bromide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
methylscopolamine bromide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
neomycin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
nesiritide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
norethindrone acetate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
oxytocin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pamabrom,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pancrelipase,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
pegfilgrastim,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
penicillin v,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
phytonadione,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
polymyxin b sulfate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
porfimer,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
secretin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
sodium lactate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
Sodium polystyrene sulfonate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
sodium thiosulfate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
teriparatide,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
tetrahydrobiopterin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
tiludronate,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
urofollitropin,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
vitamin c,-0.848762006,1.547132316,-0.172271491,-0.811177996,-0.488289538,-0.634728837,-0.58509212,-1.033105604,-1.298240502,-1.083044556,-1.691217033,-1.389464733,-1.019692467,-0.467990684,-0.492152957,-0.147615213,-1.304473711,-0.654490482
